level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	57	2	695	4391	39	55	47	5
5	1	1	1	57	3	2518	4387	41	81	55	Pp
5	1	1	1	57	4	2722	4391	143	55	24	stap
5	1	1	1	57	5	3614	4391	39	55	11	&
5	1	1	1	57	6	4044	4393	37	53	90	y
4	1	1	1	58	0	357	4474	4248	72	-1	
5	1	1	1	58	1	357	4474	468	71	96	compromised,
5	1	1	1	58	2	932	4474	243	72	93	leading
5	1	1	1	58	3	1274	4483	61	45	92	to
5	1	1	1	58	4	1440	4491	34	37	82	a_
5	1	1	1	58	5	1578	4474	345	72	70	significant
5	1	1	1	58	6	2024	4474	406	54	70	fluorescence
5	1	1	1	58	7	2530	4474	76	54	72	all
5	1	1	1	58	8	2645	4483	323	45	96	treatment
5	1	1	1	58	9	3003	4491	222	55	96	groups
5	1	1	1	58	10	3266	4474	301	54	96	exhibited
5	1	1	1	58	11	3606	4474	326	72	95	uniformly
5	1	1	1	58	12	3970	4474	161	54	96	sized
5	1	1	1	58	13	4168	4474	255	54	96	wounds
5	1	1	1	58	14	4460	4474	145	54	96	with
4	1	1	1	59	0	357	4573	4247	73	-1	
5	1	1	1	59	1	357	4573	408	55	29	increase.**°°
5	1	1	1	59	2	795	4579	75	49	96	As
5	1	1	1	59	3	907	4574	211	54	96	shown
5	1	1	1	59	4	1152	4574	64	53	96	in
5	1	1	1	59	5	1250	4574	114	72	96	Fig.
5	1	1	1	59	6	1404	4582	85	59	96	5c,
5	1	1	1	59	7	1526	4581	147	47	96	NPN
5	1	1	1	59	8	1707	4574	406	54	96	fluorescence
5	1	1	1	59	9	2149	4574	285	72	94	intensity
5	1	1	1	59	10	2526	4574	210	54	92	visible
5	1	1	1	59	11	2758	4574	268	67	96	redness,
5	1	1	1	59	12	3050	4574	282	72	96	swelling,
5	1	1	1	59	13	3356	4574	120	54	96	and
5	1	1	1	59	14	3498	4574	450	54	96	inflammation
5	1	1	1	59	15	3969	4583	60	45	96	at
5	1	1	1	59	16	4047	4574	101	54	96	the
5	1	1	1	59	17	4170	4574	199	72	96	edges,
5	1	1	1	59	18	4391	4574	213	72	96	typical
4	1	1	1	60	0	357	4670	4245	75	-1	
5	1	1	1	60	1	357	4673	310	54	96	increased
5	1	1	1	60	2	697	4673	399	72	95	significantly
5	1	1	1	60	3	1116	4673	145	54	96	with
5	1	1	1	60	4	1288	4673	188	72	96	rising
5	1	1	1	60	5	1499	4673	243	71	96	peptide
5	1	1	1	60	6	1771	4673	486	54	96	concentrations
5	1	1	1	60	7	2286	4670	143	75	34	(PBS
5	1	1	1	60	8	2448	4666	50	83	34	__
5	1	1	1	60	9	2530	4673	67	54	96	of
5	1	1	1	60	10	2630	4673	341	72	96	early-stage
5	1	1	1	60	11	3011	4673	308	54	95	infection.
5	1	1	1	60	12	3362	4680	77	65	95	By
5	1	1	1	60	13	3475	4673	112	72	96	day
5	1	1	1	60	14	3624	4680	52	60	96	3,
5	1	1	1	60	15	3717	4673	276	71	96	peptides
5	1	1	1	60	16	4034	4680	52	60	96	1,
5	1	1	1	60	17	4126	4680	54	60	95	2,
5	1	1	1	60	18	4221	4673	121	54	93	and
5	1	1	1	60	19	4382	4678	220	49	92	CPFx-1
4	1	1	1	61	0	357	4770	4246	75	-1	
5	1	1	1	61	1	357	4770	304	75	95	controls),
5	1	1	1	61	2	697	4773	335	72	96	indicating
5	1	1	1	61	3	1061	4773	317	54	96	enhanced
5	1	1	1	61	4	1411	4782	171	45	96	outer
5	1	1	1	61	5	1613	4773	354	54	96	membrane
5	1	1	1	61	6	1999	4773	428	72	96	permeability.
5	1	1	1	61	7	2531	4773	243	54	95	showed
5	1	1	1	61	8	2813	4773	325	71	96	persistent
5	1	1	1	61	9	3175	4773	249	54	96	redness
5	1	1	1	61	10	3465	4773	120	54	95	and
5	1	1	1	61	11	3626	4773	467	67	96	inflammation,
5	1	1	1	61	12	4136	4773	229	54	96	similar
5	1	1	1	61	13	4402	4782	61	45	96	to
5	1	1	1	61	14	4502	4773	101	54	96	the
4	1	1	1	62	0	357	4873	4246	72	-1	
5	1	1	1	62	1	357	4873	226	72	96	Higher
5	1	1	1	62	2	644	4873	243	71	96	peptide
5	1	1	1	62	3	952	4873	486	54	96	concentrations
5	1	1	1	62	4	1503	4873	173	72	96	likely
5	1	1	1	62	5	1736	4882	275	62	96	promote
5	1	1	1	62	6	2076	4873	354	54	37	membrane
5	1	1	1	62	7	2446	4869	14	80	28	_
5	1	1	1	62	8	2530	4873	231	54	96	control
5	1	1	1	62	9	2799	4890	209	55	96	group,
5	1	1	1	62	10	3047	4873	176	54	96	while
5	1	1	1	62	11	3263	4873	101	54	93	the
5	1	1	1	62	12	3405	4873	473	54	91	CPFx-2-treated
5	1	1	1	62	13	3918	4890	189	55	96	group
5	1	1	1	62	14	4149	4873	454	54	96	demonstrated
4	1	1	1	63	0	357	4972	4251	72	-1	
5	1	1	1	63	1	357	4972	294	54	96	insertion
5	1	1	1	63	2	676	4972	121	54	96	and
5	1	1	1	63	3	823	4989	143	54	96	pore
5	1	1	1	63	4	993	4972	344	67	95	formation,
5	1	1	1	63	5	1366	4972	287	72	96	enabling
5	1	1	1	63	6	1674	4981	229	63	96	greater
5	1	1	1	63	7	1926	4979	147	47	96	NPN
5	1	1	1	63	8	2098	4972	188	54	63	influx
5	1	1	1	63	9	2309	4972	121	54	63	and
5	1	1	1	63	10	2531	4972	345	72	21	significant
5	1	1	1	63	11	2899	4972	441	71	96	improvement
5	1	1	1	63	12	3364	4972	63	53	96	in
5	1	1	1	63	13	3452	4972	101	54	96	the
5	1	1	1	63	14	3576	4972	223	54	96	wound
5	1	1	1	63	15	3826	4972	437	67	96	environment,
5	1	1	1	63	16	4292	4972	316	72	96	including
4	1	1	1	64	0	357	5072	4247	72	-1	
5	1	1	1	64	1	357	5072	406	54	96	fluorescence
5	1	1	1	64	2	800	5072	192	72	96	signal
5	1	1	1	64	3	1029	5072	453	71	96	amplification.
5	1	1	1	64	4	1517	5077	72	49	96	At
5	1	1	1	64	5	1623	5079	71	47	96	50
5	1	1	1	64	6	1733	5079	120	60	77	uM,
5	1	1	1	64	7	1890	5072	101	54	96	the
5	1	1	1	64	8	2028	5072	309	72	96	hierarchy
5	1	1	1	64	9	2370	5072	68	54	92	of
5	1	1	1	64	10	2530	5072	260	54	77	reduced
5	1	1	1	64	11	2827	5072	223	54	96	wound
5	1	1	1	64	12	3090	5089	136	37	96	area
5	1	1	1	64	13	3265	5072	120	54	96	and
5	1	1	1	64	14	3427	5072	140	54	96	scab
5	1	1	1	64	15	3608	5072	327	54	96	formation
5	1	1	1	64	16	3974	5081	61	45	96	at
5	1	1	1	64	17	4071	5072	101	54	96	the
5	1	1	1	64	18	4213	5072	199	72	93	edges,
5	1	1	1	64	19	4454	5072	150	54	70	indi-
4	1	1	1	65	0	357	5168	4248	75	-1	
5	1	1	1	65	1	357	5171	353	54	96	membrane
5	1	1	1	65	2	740	5171	557	71	95	permeabilization
5	1	1	1	65	3	1327	5171	240	72	93	efficacy
5	1	1	1	65	4	1595	5168	244	75	91	(CPFx-2
5	1	1	1	65	5	1868	5184	34	32	93	>
5	1	1	1	65	6	1931	5168	498	75	78	CPFx-1>2>1)
5	1	1	1	65	7	2530	5171	201	72	96	cating
5	1	1	1	65	8	2752	5171	75	54	96	its
5	1	1	1	65	9	2853	5171	271	71	93	superior
5	1	1	1	65	10	3147	5171	597	72	92	anti-inflammatory
5	1	1	1	65	11	3765	5171	121	54	93	and
5	1	1	1	65	12	3910	5171	379	72	91	pro-healing
5	1	1	1	65	13	4310	5171	206	54	96	effects
5	1	1	1	65	14	4541	5171	64	53	96	in
4	1	1	1	66	0	357	5271	4246	72	-1	
5	1	1	1	66	1	357	5271	214	72	96	agreed
5	1	1	1	66	2	614	5271	145	54	96	with
5	1	1	1	66	3	804	5276	145	49	96	SEM
5	1	1	1	66	4	995	5271	430	67	96	observations,
5	1	1	1	66	5	1474	5271	229	54	96	further
5	1	1	1	66	6	1748	5271	365	72	96	confirming
5	1	1	1	66	7	2155	5271	131	54	96	that
5	1	1	1	66	8	2329	5271	101	54	91	the
5	1	1	1	66	9	2529	5271	101	54	57	the
5	1	1	1	66	10	2660	5271	155	72	96	early
5	1	1	1	66	11	2839	5280	324	45	96	treatment
5	1	1	1	66	12	3188	5271	207	71	96	phase.
5	1	1	1	66	13	3427	5278	77	65	96	By
5	1	1	1	66	14	3530	5271	112	72	96	day
5	1	1	1	66	15	3669	5278	51	60	96	6,
5	1	1	1	66	16	3750	5271	101	54	96	the
5	1	1	1	66	17	3881	5271	231	54	95	control
5	1	1	1	66	18	4139	5288	190	55	95	group
5	1	1	1	66	19	4360	5271	243	54	96	showed
4	1	1	1	67	0	356	5371	4247	72	-1	
5	1	1	1	67	1	356	5371	276	71	96	peptides
5	1	1	1	67	2	678	5371	236	71	96	disrupt
5	1	1	1	67	3	956	5371	282	54	96	bacterial
5	1	1	1	67	4	1282	5371	387	54	96	membranes
5	1	1	1	67	5	1714	5371	262	72	96	through
5	1	1	1	67	6	2020	5371	414	72	96	permeability
5	1	1	1	67	7	2530	5388	80	37	95	no
5	1	1	1	67	8	2657	5371	456	71	95	improvement,
5	1	1	1	67	9	3159	5371	266	54	96	whereas
5	1	1	1	67	10	3471	5371	101	54	96	the
5	1	1	1	67	11	3619	5371	443	54	93	antimicrobial
5	1	1	1	67	12	4107	5371	496	71	92	peptide-treated
4	1	1	1	68	0	357	5470	4248	72	-1	
5	1	1	1	68	1	357	5470	346	54	96	alterations
5	1	1	1	68	2	730	5479	61	45	96	to
5	1	1	1	68	3	819	5479	157	45	96	exert
5	1	1	1	68	4	999	5470	155	54	96	their
5	1	1	1	68	5	1179	5470	411	54	96	antibacterial
5	1	1	1	68	6	1617	5470	224	54	96	effects.
5	1	1	1	68	7	2528	5487	223	55	79	groups
5	1	1	1	68	8	2803	5470	301	54	96	exhibited
5	1	1	1	68	9	3157	5470	259	54	96	reduced
5	1	1	1	68	10	3469	5470	248	54	96	redness
5	1	1	1	68	11	3770	5470	120	54	96	and
5	1	1	1	68	12	3943	5470	467	67	95	inflammation,
5	1	1	1	68	13	4460	5470	145	54	96	with
4	1	1	1	69	0	2526	5570	2075	72	-1	
5	1	1	1	69	1	2526	5570	241	72	95	varying
5	1	1	1	69	2	2802	5570	245	72	95	degrees
5	1	1	1	69	3	3086	5570	68	54	96	of
5	1	1	1	69	4	3186	5570	141	54	96	scab
5	1	1	1	69	5	3366	5570	327	54	96	formation
5	1	1	1	69	6	3731	5570	121	54	95	and
5	1	1	1	69	7	3892	5570	259	54	96	reduced
5	1	1	1	69	8	4187	5570	223	54	96	wound
5	1	1	1	69	9	4449	5587	152	50	96	area,
4	1	1	1	70	0	2529	5670	2074	72	-1	
5	1	1	1	70	1	2529	5670	376	72	95	particularly
5	1	1	1	70	2	2947	5670	63	53	96	in
5	1	1	1	70	3	3054	5670	101	54	93	the
5	1	1	1	70	4	3200	5670	474	54	92	CPFx-2-treated
5	1	1	1	70	5	3718	5687	208	55	96	group,
5	1	1	1	70	6	3970	5670	199	54	96	which
5	1	1	1	70	7	4214	5670	243	54	96	showed
5	1	1	1	70	8	4502	5670	101	54	96	the
4	1	1	1	71	0	352	5761	4251	80	-1	
5	1	1	1	71	1	352	5768	69	47	96	In
5	1	1	1	71	2	445	5761	129	54	93	vivo
5	1	1	1	71	3	601	5761	475	54	91	anti-infectious
5	1	1	1	71	4	1103	5761	242	72	96	efficacy
5	1	1	1	71	5	1369	5761	70	54	96	of
5	1	1	1	71	6	1458	5761	445	54	96	antimicrobial
5	1	1	1	71	7	1929	5761	278	71	96	peptides
5	1	1	1	71	8	2530	5778	163	45	96	most
5	1	1	1	71	9	2731	5769	345	72	96	significant
5	1	1	1	71	10	3113	5769	455	71	96	improvement.
5	1	1	1	71	11	3611	5776	77	65	96	By
5	1	1	1	71	12	3725	5769	112	72	96	day
5	1	1	1	71	13	3873	5776	52	60	96	9,
5	1	1	1	71	14	3966	5769	101	54	96	the
5	1	1	1	71	15	4104	5769	256	54	96	wounds
5	1	1	1	71	16	4400	5769	64	53	96	in
5	1	1	1	71	17	4502	5769	101	54	96	the
4	1	1	1	72	0	357	5869	4250	97	-1	
5	1	1	1	72	1	357	5894	386	72	96	Encouraged
5	1	1	1	72	2	787	5894	75	72	96	by
5	1	1	1	72	3	903	5894	101	54	96	the
5	1	1	1	72	4	1050	5894	369	71	96	exceptional
5	1	1	1	72	5	1464	5894	443	54	96	antimicrobial
5	1	1	1	72	6	1952	5894	231	72	96	activity
5	1	1	1	72	7	2224	5894	68	54	96	of
5	1	1	1	72	8	2329	5894	101	54	96	the
5	1	1	1	72	9	2529	5869	474	54	92	CPFx-2-treated
5	1	1	1	72	10	3027	5886	190	55	96	group
5	1	1	1	72	11	3239	5886	151	37	96	were
5	1	1	1	72	12	3416	5869	222	54	96	almost
5	1	1	1	72	13	3661	5869	355	72	96	completely
5	1	1	1	72	14	4039	5869	232	67	96	healed,
5	1	1	1	72	15	4295	5869	144	54	96	with
5	1	1	1	72	16	4464	5869	143	72	96	fully
4	1	1	1	73	0	357	5968	4246	97	-1	
5	1	1	1	73	1	357	5994	442	54	96	antimicrobial
5	1	1	1	73	2	833	5994	295	71	96	peptides,
5	1	1	1	73	3	1161	6011	86	37	96	we
5	1	1	1	73	4	1282	5994	308	54	96	evaluated
5	1	1	1	73	5	1624	5994	156	54	96	their
5	1	1	1	73	6	1813	5994	56	54	96	in
5	1	1	1	73	7	1901	5994	124	54	96	vivo
5	1	1	1	73	8	2059	5994	371	71	91	therapeutic
5	1	1	1	73	9	2530	5968	384	72	0	‘eSenerated
5	1	1	1	73	10	2942	5968	326	71	96	epidermis
5	1	1	1	73	11	3296	5968	121	54	97	and
5	1	1	1	73	12	3444	5968	101	54	97	the
5	1	1	1	73	13	3574	5968	271	54	96	smallest
5	1	1	1	73	14	3866	5968	223	54	96	wound
5	1	1	1	73	15	4117	5985	136	37	95	area
5	1	1	1	73	16	4279	5968	324	71	96	compared
4	1	1	1	74	0	356	6271	4247	60	-1	
5	1	1	1	74	1	356	6274	180	48	94	19756
5	1	1	1	74	2	574	6271	3	58	94	|
5	1	1	1	74	3	616	6277	126	45	91	RSC
5	1	1	1	74	4	758	6275	134	53	63	Aav,,
5	1	1	1	74	5	920	6277	153	51	96	2025,
5	1	1	1	74	6	1100	6277	66	51	96	15,
5	1	1	1	74	7	1194	6277	317	45	94	19751-19761
5	1	1	1	74	8	2621	6277	46	45	93	©
5	1	1	1	74	9	2694	6277	143	45	93	2025
5	1	1	1	74	10	2863	6275	104	47	96	The
5	1	1	1	74	11	2994	6275	284	55	96	Author(s).
5	1	1	1	74	12	3310	6275	268	47	95	Published
5	1	1	1	74	13	3610	6275	66	56	95	by
5	1	1	1	74	14	3701	6275	89	47	96	the
5	1	1	1	74	15	3819	6275	151	56	96	Royal
5	1	1	1	74	16	4000	6277	209	54	96	Society
5	1	1	1	74	17	4234	6275	57	47	96	of
5	1	1	1	74	18	4315	6275	288	56	96	Chemistry
