level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	20	8	1659	946	22	87	31	of
5	1	1	1	20	9	1724	946	88	87	27	49
5	1	1	1	20	10	1840	946	59	87	0	9
5	1	1	1	20	11	1912	946	74	87	74	9
4	1	1	1	21	0	24	984	1934	87	-1	
5	1	1	1	21	1	24	1017	68	52	43	TE
5	1	1	1	21	2	743	1019	45	33	49	ay
5	1	1	1	21	3	836	988	64	63	57	oY
5	1	1	1	21	4	920	984	63	87	63	XV
5	1	1	1	21	5	1014	984	44	87	37	op
5	1	1	1	21	6	1111	999	52	53	16	&
5	1	1	1	21	7	1533	1019	46	33	68	a
5	1	1	1	21	8	1628	989	64	62	16	oY
5	1	1	1	21	9	1736	985	44	86	53	VV
5	1	1	1	21	10	1812	996	33	60	20	a
5	1	1	1	21	11	1905	1000	53	52	9	S
4	1	1	1	22	0	30	1064	1775	15	-1	
5	1	1	1	22	1	30	1064	16	15	17	°
5	1	1	1	22	2	1002	1070	10	9	84	.
5	1	1	1	22	3	1795	1065	10	9	64	.
4	1	1	1	23	0	22	1064	2019	115	-1	
5	1	1	1	23	1	22	1089	70	61	22	ge
5	1	1	1	23	2	660	1069	431	50	96	Concentration
5	1	1	1	23	3	1115	1069	131	63	75	(uM)
5	1	1	1	23	4	1260	1098	57	81	90	d
5	1	1	1	23	5	1450	1064	434	50	95	Concentration
5	1	1	1	23	6	1910	1064	131	63	76	(uM)
4	1	1	1	24	0	22	1118	1881	61	-1	
5	1	1	1	24	1	22	1137	70	39	88	SE
5	1	1	1	24	2	438	1118	55	61	70	C
5	1	1	1	24	3	808	1140	26	35	85	4
5	1	1	1	24	4	851	1138	249	38	85	h-S.aureus
5	1	1	1	24	5	1582	1140	50	36	92	12
5	1	1	1	24	6	1651	1139	252	37	91	h-S.aureus
4	1	1	1	25	0	30	1171	1382	47	-1	
5	1	1	1	25	1	30	1178	62	40	69	ES
5	1	1	1	25	2	553	1171	76	37	96	150
5	1	1	1	25	3	1336	1174	76	37	96	150
4	1	1	1	26	0	24	1202	1852	55	-1	
5	1	1	1	26	1	24	1218	68	39	80	Be
5	1	1	1	26	2	684	1202	116	36	53	m1
5	1	1	1	26	3	967	1204	63	32	47	mm
5	1	1	1	26	4	1066	1202	24	36	84	2
5	1	1	1	26	5	1467	1218	62	30	61	mm
5	1	1	1	26	6	1568	1214	16	37	86	1
5	1	1	1	26	7	1751	1215	64	33	19	mm
5	1	1	1	26	8	1851	1213	25	36	85	2
4	1	1	1	27	0	24	1257	1994	69	-1	
5	1	1	1	27	1	73	1265	19	49	33	5
5	1	1	1	27	2	472	1263	62	63	16	S
5	1	1	1	27	3	684	1260	62	32	60	mm
5	1	1	1	27	4	782	1257	159	37	0	CPFx-1
5	1	1	1	27	5	1067	1257	262	52	0	 CPFx-2|—>
5	1	1	1	27	6	1466	1271	63	31	56	mm
5	1	1	1	27	7	1567	1267	160	37	81	CPFx-1
5	1	1	1	27	8	1752	1271	62	31	31	©
5	1	1	1	27	9	1852	1267	166	37	91	CPFx-2
4	1	1	1	28	0	23	1298	1294	51	-1	
5	1	1	1	28	1	23	1309	23	32	33	i
5	1	1	1	28	2	69	1316	23	20	45	v
5	1	1	1	28	3	473	1316	24	21	77	°
5	1	1	1	28	4	989	1337	35	12	23	HK
5	1	1	1	28	5	1266	1298	51	42	30	o
4	1	1	1	29	0	30	1342	1595	39	-1	
5	1	1	1	29	1	30	1349	62	32	68	us
5	1	1	1	29	2	472	1342	62	16	57	—
5	1	1	1	29	3	782	1351	65	25	15	eee,
5	1	1	1	29	4	876	1349	65	24	21	SR
5	1	1	1	29	5	1152	1355	65	25	28	eee
5	1	1	1	29	6	1232	1337	27	51	53	|
5	1	1	1	29	7	1580	1361	45	12	34	sees
4	1	1	1	30	0	24	1369	1984	48	-1	
5	1	1	1	30	1	24	1382	68	31	38	24
5	1	1	1	30	2	486	1381	35	33	52	®
5	1	1	1	30	3	553	1369	76	37	96	100
5	1	1	1	30	4	1280	1385	36	32	69	®
5	1	1	1	30	5	1336	1373	74	37	96	100
5	1	1	1	30	6	1663	1388	66	26	40	es
5	1	1	1	30	7	1823	1391	48	15	20	ee
4	1	1	1	31	0	30	1440	1286	59	-1	
5	1	1	1	31	1	30	1456	62	43	31	By
5	1	1	1	31	2	486	1440	35	55	0	&
5	1	1	1	31	3	1280	1443	36	55	39	©
4	1	1	1	32	0	22	1500	70	18	-1	
5	1	1	1	32	1	22	1500	70	18	47	mS
4	1	1	1	33	0	22	1564	1390	57	-1	
5	1	1	1	33	1	22	1564	24	51	58	5
5	1	1	1	33	2	69	1574	23	43	58	2
5	1	1	1	33	3	473	1572	47	49	62	>
5	1	1	1	33	4	579	1568	50	36	94	50
5	1	1	1	33	5	1280	1576	35	35	95	>
5	1	1	1	33	6	1362	1572	50	36	95	50
4	1	1	1	34	0	24	1615	1291	36	-1	
5	1	1	1	34	1	24	1617	22	32	41	a
5	1	1	1	34	2	68	1619	24	32	9	0
5	1	1	1	34	3	1267	1615	48	10	84	—
4	1	1	1	35	0	22	1631	1294	96	-1	
5	1	1	1	35	1	22	1652	70	46	25	|
4	1	1	1	36	0	27	1696	65	22	-1	
5	1	1	1	36	1	27	1696	65	22	11	zs
4	1	1	1	37	0	24	1714	495	59	-1	
5	1	1	1	37	1	24	1718	68	36	31	te
5	1	1	1	37	2	473	1714	46	59	27	”)
4	1	1	1	38	0	30	1734	1382	87	-1	
5	1	1	1	38	1	30	1766	16	55	58	3
5	1	1	1	38	2	605	1766	24	36	90	0
5	1	1	1	38	3	1266	1734	146	72	49	Po
4	1	1	1	39	0	24	1822	1961	49	-1	
5	1	1	1	39	1	24	1822	22	24	0	<
5	1	1	1	39	2	701	1833	32	33	40	9
5	1	1	1	39	3	793	1833	33	34	54	>
5	1	1	1	39	4	885	1829	33	37	63	©
5	1	1	1	39	5	977	1829	126	37	22	9.9
5	1	1	1	39	6	1162	1833	33	33	75	9
5	1	1	1	39	7	1485	1837	127	34	28	9»
5	1	1	1	39	8	1676	1824	17	65	46	om
5	1	1	1	39	9	1765	1833	34	37	0	9
5	1	1	1	39	10	1860	1837	32	33	10	9
5	1	1	1	39	11	1953	1837	32	33	75	9
4	1	1	1	40	0	30	1852	1940	34	-1	
5	1	1	1	40	1	30	1855	16	15	32	c
5	1	1	1	40	2	777	1852	29	30	69	\
5	1	1	1	40	3	985	1870	9	8	10	:
5	1	1	1	40	4	1078	1869	9	9	0	:
5	1	1	1	40	5	1170	1870	9	8	0	.
5	1	1	1	40	6	1563	1857	29	29	61	\
5	1	1	1	40	7	1774	1873	9	9	5	:
5	1	1	1	40	8	1867	1873	9	9	1	:
5	1	1	1	40	9	1961	1873	9	9	0	:
4	1	1	1	41	0	24	1781	1932	185	-1	
5	1	1	1	41	1	24	1781	76	185	52	q
5	1	1	1	41	2	745	1882	45	33	47	ay
5	1	1	1	41	3	838	1852	65	62	50	oF
5	1	1	1	41	4	933	1862	52	49	58	XV
5	1	1	1	41	5	1022	1859	52	60	36	op
5	1	1	1	41	6	1114	1863	52	52	77	&
5	1	1	1	41	7	1530	1886	46	33	41	ay
5	1	1	1	41	8	1625	1856	65	62	52	oF
5	1	1	1	41	9	1721	1866	52	49	44	NV
5	1	1	1	41	10	1811	1863	53	60	30	oP
5	1	1	1	41	11	1904	1867	52	52	21	&
4	1	1	1	42	0	63	1929	1978	84	-1	
5	1	1	1	42	1	63	1971	37	42	0	2
5	1	1	1	42	2	662	1930	432	49	96	Concentration
5	1	1	1	42	3	1119	1930	130	62	62	(uM)
5	1	1	1	42	4	1446	1929	438	49	93	Concentration
5	1	1	1	42	5	1909	1929	132	62	25	(yM)
4	1	1	1	43	0	63	2010	37	17	-1	
5	1	1	1	43	1	94	2010	6	17	68	|
4	1	1	1	44	0	180	2033	2121	31	-1	
5	1	1	1	44	1	180	2035	44	29	95	Fig.
5	1	1	1	44	2	239	2035	15	22	64	3
5	1	1	1	44	3	288	2033	129	31	91	Changes
5	1	1	1	44	4	432	2034	23	23	96	in
5	1	1	1	44	5	470	2034	108	24	96	survival
5	1	1	1	44	6	592	2036	54	22	96	rate
5	1	1	1	44	7	661	2033	29	24	93	of
5	1	1	1	44	8	704	2034	21	23	90	E.
5	1	1	1	44	9	742	2034	53	24	96	coli
5	1	1	1	44	10	808	2033	66	25	93	after
5	1	1	1	44	11	888	2034	210	24	91	co-incubation
5	1	1	1	44	12	1112	2034	62	23	96	with
5	1	1	1	44	13	1189	2034	192	24	96	antimicrobial
5	1	1	1	44	14	1396	2034	124	30	96	peptides
5	1	1	1	44	15	1534	2036	26	21	96	at
5	1	1	1	44	16	1574	2033	125	25	96	different
5	1	1	1	44	17	1712	2034	224	24	95	concentrations
5	1	1	1	44	18	1950	2033	41	25	96	for
5	1	1	1	44	19	2005	2033	31	27	96	(a)
5	1	1	1	44	20	2051	2034	18	23	82	4
5	1	1	1	44	21	2084	2034	15	23	82	h
5	1	1	1	44	22	2114	2034	52	24	93	and
5	1	1	1	44	23	2183	2033	33	27	92	(b)
5	1	1	1	44	24	2232	2033	30	24	92	12
5	1	1	1	44	25	2278	2034	23	23	92	h.
4	1	1	1	45	0	179	2074	2122	31	-1	
5	1	1	1	45	1	179	2074	128	31	96	Changes
5	1	1	1	45	2	321	2075	22	23	96	in
5	1	1	1	45	3	357	2075	108	24	96	survival
5	1	1	1	45	4	478	2077	54	21	96	rate
5	1	1	1	45	5	544	2074	30	25	93	of
5	1	1	1	45	6	584	2074	21	24	92	S.
5	1	1	1	45	7	619	2081	100	18	96	aureus
5	1	1	1	45	8	731	2074	67	25	92	after
5	1	1	1	45	9	809	2075	210	24	92	co-incubation
5	1	1	1	45	10	1032	2075	62	23	96	with
5	1	1	1	45	11	1107	2075	192	24	96	antimicrobial
5	1	1	1	45	12	1312	2075	124	30	96	peptides
5	1	1	1	45	13	1449	2077	25	22	97	at
5	1	1	1	45	14	1487	2074	124	25	96	different
5	1	1	1	45	15	1623	2075	223	24	96	concentrations
5	1	1	1	45	16	1859	2074	41	24	93	for
5	1	1	1	45	17	1913	2074	31	27	92	(c)
5	1	1	1	45	18	1958	2075	17	23	67	4
5	1	1	1	45	19	1989	2075	15	23	67	h
5	1	1	1	45	20	2017	2075	52	23	92	and
5	1	1	1	45	21	2084	2074	33	27	92	(d)
5	1	1	1	45	22	2131	2074	30	24	92	12
5	1	1	1	45	23	2176	2075	14	23	90	h
5	1	1	1	45	24	2205	2074	24	27	90	(n
5	1	1	1	45	25	2243	2086	22	8	95	=
5	1	1	1	45	26	2278	2075	23	26	95	3,
4	1	1	1	46	0	180	2115	642	31	-1	
5	1	1	1	46	1	180	2122	80	18	94	mean
5	1	1	1	46	2	273	2117	22	22	94	+
5	1	1	1	46	3	309	2115	45	27	90	SD,
5	1	1	1	46	4	370	2115	64	31	90	***p
5	1	1	1	46	5	447	2122	16	15	93	<
5	1	1	1	46	6	476	2115	89	27	93	0.001,
5	1	1	1	46	7	581	2115	80	31	91	****p
5	1	1	1	46	8	674	2122	16	15	91	<
5	1	1	1	46	9	704	2115	118	27	95	0.0001).
4	1	1	1	47	0	176	2266	2129	38	-1	
5	1	1	1	47	1	176	2268	213	28	96	Antibacterial
5	1	1	1	47	2	402	2268	208	28	96	mechanisms
5	1	1	1	47	3	623	2268	35	28	96	of
5	1	1	1	47	4	667	2268	223	28	96	antimicrobial
5	1	1	1	47	5	903	2268	139	36	96	peptides
5	1	1	1	47	6	1265	2266	177	28	96	membrane
5	1	1	1	47	7	1467	2266	180	36	96	disruption,
5	1	1	1	47	8	1672	2266	149	36	96	revealing
5	1	1	1	47	9	1844	2266	172	36	96	synergistic
5	1	1	1	47	10	2040	2266	207	28	96	mechanisms
5	1	1	1	47	11	2272	2266	33	28	96	of
4	1	1	1	48	0	177	2311	2125	86	-1	
5	1	1	1	48	1	177	2338	41	24	96	To
5	1	1	1	48	2	231	2334	147	28	96	elucidate
5	1	1	1	48	3	391	2334	50	28	96	the
5	1	1	1	48	4	454	2334	221	28	96	antimicrobial
5	1	1	1	48	5	688	2334	206	28	96	mechanisms
5	1	1	1	48	6	907	2334	34	28	96	of
5	1	1	1	48	7	950	2334	50	28	96	the
5	1	1	1	48	8	1013	2334	147	36	96	peptides,
5	1	1	1	48	9	1172	2343	43	19	96	we
5	1	1	1	48	10	1265	2318	84	75	9	Oy
5	1	1	1	48	11	1360	2324	110	69	21	ee
5	1	1	1	48	12	1491	2316	63	81	22	any
5	1	1	1	48	13	1568	2315	54	78	24	ae
5	1	1	1	48	14	1628	2311	187	86	17	ean
5	1	1	1	48	15	1836	2324	7	18	0	v
5	1	1	1	48	16	1863	2320	174	73	0	slatallt,
5	1	1	1	48	17	2122	2365	180	28	76	timicrobial
4	1	1	1	49	0	178	2370	2124	85	-1	
5	1	1	1	49	1	178	2384	65	28	96	first
5	1	1	1	49	2	260	2384	219	28	96	characterized
5	1	1	1	49	3	498	2384	238	36	96	morphological
5	1	1	1	49	4	754	2384	132	36	96	changes
5	1	1	1	49	5	905	2384	33	28	93	of
5	1	1	1	49	6	952	2388	27	23	23	E.
5	1	1	1	49	7	1001	2384	55	28	96	coli
5	1	1	1	49	8	1072	2384	38	36	96	by
5	1	1	1	49	9	1126	2384	91	36	96	using
5	1	1	1	49	10	1265	2370	138	85	49	peptides
5	1	1	1	49	11	1402	2370	100	85	78	(Fig.
5	1	1	1	49	12	1516	2370	75	85	56	3b).
5	1	1	1	49	13	1615	2370	61	77	92	the
5	1	1	1	49	14	1684	2375	15	17	0	*
5	1	1	1	49	15	1705	2370	117	77	0	caults.
5	1	1	1	49	16	1830	2370	225	77	0	sdomonatrated
5	1	1	1	49	17	2081	2370	65	77	57	“hat
5	1	1	1	49	18	2173	2370	58	77	43	all.
5	1	1	1	49	19	2251	2374	51	69	41	he
4	1	1	1	50	0	179	2433	2068	37	-1	
5	1	1	1	50	1	179	2434	149	36	96	scanning
5	1	1	1	50	2	343	2434	131	28	96	electron
5	1	1	1	50	3	490	2434	187	36	96	microscopy
5	1	1	1	50	4	693	2433	94	37	96	(SEM)
5	1	1	1	50	5	806	2433	68	37	96	(Fig.
5	1	1	1	50	6	893	2433	55	37	96	5a).
5	1	1	1	50	7	966	2434	162	28	96	Untreated
5	1	1	1	50	8	1145	2434	70	28	96	cells
5	1	1	1	50	9	1341	2465	4	5	20	:
5	1	1	1	50	10	1473	2437	190	33	40	oe”
5	1	1	1	50	11	1973	2465	4	5	37	:
5	1	1	1	50	12	2243	2465	4	5	13	.
4	1	1	1	51	0	178	2461	2114	66	-1	
5	1	1	1	51	1	178	2484	151	28	96	exhibited
5	1	1	1	51	2	349	2484	123	28	96	smooth
5	1	1	1	51	3	492	2484	132	28	96	surfaces
5	1	1	1	51	4	642	2484	72	28	96	with
5	1	1	1	51	5	734	2484	93	28	96	intact
5	1	1	1	51	6	845	2484	177	28	95	membrane
5	1	1	1	51	7	1043	2489	171	29	95	structures,
5	1	1	1	51	8	1250	2461	150	64	96	peptides
5	1	1	1	51	9	1413	2461	148	65	96	exhibited
5	1	1	1	51	10	1559	2466	140	60	95	Positive
5	1	1	1	51	11	1711	2461	110	65	96	surface
5	1	1	1	51	12	1837	2461	117	66	96	charges
5	1	1	1	51	13	1971	2474	177	46	60	maqueous
5	1	1	1	51	14	2159	2461	133	66	96	solution,
4	1	1	1	52	0	176	2511	2126	63	-1	
5	1	1	1	52	1	176	2534	88	28	91	while
5	1	1	1	52	2	289	2534	248	36	91	peptide-treated
5	1	1	1	52	3	562	2534	130	28	94	bacteria
5	1	1	1	52	4	717	2534	154	36	94	displayed
5	1	1	1	52	5	894	2534	120	36	96	varying
5	1	1	1	52	6	1038	2534	122	36	95	degrees
5	1	1	1	52	7	1185	2534	34	28	95	of
5	1	1	1	52	8	1265	2511	191	63	94	attributable
5	1	1	1	52	9	1472	2520	30	23	96	to
5	1	1	1	52	10	1518	2511	77	63	96	their
5	1	1	1	52	11	1610	2511	177	46	92	amine-rich
5	1	1	1	52	12	1803	2515	65	55	96	side
5	1	1	1	52	13	1884	2511	115	46	96	chains,
5	1	1	1	52	14	1993	2511	108	63	96	while
5	1	1	1	52	15	2118	2511	82	63	85	CPEx
5	1	1	1	52	16	2214	2515	88	28	96	alone
4	1	1	1	53	0	178	2565	2125	54	-1	
5	1	1	1	53	1	178	2583	177	28	96	membrane
5	1	1	1	53	2	374	2583	127	36	96	damage.
5	1	1	1	53	3	528	2587	172	24	96	Treatment
5	1	1	1	53	4	715	2583	72	28	96	with
5	1	1	1	53	5	804	2583	122	36	96	peptide
5	1	1	1	53	6	945	2587	16	23	96	1
5	1	1	1	53	7	980	2583	131	28	93	induced
5	1	1	1	53	8	1129	2583	86	28	92	local-
5	1	1	1	53	9	1265	2565	154	36	96	displayed
5	1	1	1	53	10	1432	2574	16	19	96	a
5	1	1	1	53	11	1460	2570	134	31	96	negative
5	1	1	1	53	12	1607	2565	116	36	96	charge.
5	1	1	1	53	13	1737	2565	142	28	96	Bacterial
5	1	1	1	53	14	1892	2565	132	28	96	surfaces
5	1	1	1	53	15	2037	2565	113	28	96	carried
5	1	1	1	53	16	2163	2565	140	28	96	inherent
4	1	1	1	54	0	181	2613	2119	37	-1	
5	1	1	1	54	1	181	2634	4	4	59	.
5	1	1	1	54	2	391	2634	4	4	58	.
5	1	1	1	54	3	708	2634	4	4	1	:
5	1	1	1	54	4	1133	2633	5	5	0	.
5	1	1	1	54	5	1265	2614	134	36	96	negative
5	1	1	1	54	6	1410	2614	123	36	96	charges
5	1	1	1	54	7	1544	2614	59	28	95	due
5	1	1	1	54	8	1614	2619	30	23	96	to
5	1	1	1	54	9	1655	2615	121	27	96	anionic
5	1	1	1	54	10	1787	2614	177	28	96	membrane
5	1	1	1	54	11	1975	2619	201	31	93	components
5	1	1	1	54	12	2188	2613	36	37	91	(E.
5	1	1	1	54	13	2239	2614	61	28	96	coli:
4	1	1	1	55	0	179	2629	2123	72	-1	
5	1	1	1	55	1	179	2633	65	28	93	ized
5	1	1	1	55	2	263	2633	193	36	96	depressions
5	1	1	1	55	3	475	2642	41	19	96	on
5	1	1	1	55	4	534	2629	50	71	96	the
5	1	1	1	55	5	603	2629	138	71	94	bacterial
5	1	1	1	55	6	741	2629	138	72	94	surface,
5	1	1	1	55	7	906	2629	133	72	96	whereas
5	1	1	1	55	8	1058	2633	121	36	96	peptide
5	1	1	1	55	9	1198	2637	17	23	91	2
5	1	1	1	55	10	1265	2664	331	28	91	lipopolysaccharides;
5	1	1	1	55	11	1611	2667	19	25	88	S.
5	1	1	1	55	12	1653	2673	111	19	93	aureus:
5	1	1	1	55	13	1779	2664	128	28	91	teichoic
5	1	1	1	55	14	1921	2663	164	37	77	acids).****
5	1	1	1	55	15	2098	2664	71	28	93	This
5	1	1	1	55	16	2183	2664	119	28	92	electro-
4	1	1	1	56	0	178	2673	2124	72	-1	
5	1	1	1	56	1	178	2683	111	28	96	caused
5	1	1	1	56	2	302	2683	198	36	96	pronounced
5	1	1	1	56	3	511	2683	167	36	96	wrinkling,
5	1	1	1	56	4	692	2683	218	36	96	accompanied
5	1	1	1	56	5	923	2683	37	36	96	by
5	1	1	1	56	6	971	2688	59	31	96	pits
5	1	1	1	56	7	1044	2683	60	28	96	and
5	1	1	1	56	8	1117	2692	97	27	96	pores.
5	1	1	1	56	9	1281	2673	61	69	12	Pe
5	1	1	1	56	10	1378	2674	19	26	14	y
5	1	1	1	56	11	1427	2714	29	27	25	fl
5	1	1	1	56	12	1552	2714	8	27	42	i
5	1	1	1	56	13	1584	2686	51	33	10	a
5	1	1	1	56	14	1675	2714	20	27	76	h
5	1	1	1	56	15	1721	2679	24	66	63	fr
5	1	1	1	56	16	1811	2717	65	25	54	CPFx
5	1	1	1	56	17	1912	2714	51	27	96	fail
5	1	1	1	56	18	1999	2686	25	56	55	to
5	1	1	1	56	19	2049	2719	94	23	63	tarvet
5	1	1	1	56	20	2161	2714	109	28	96	bacterial
4	1	1	1	57	0	178	2719	2124	85	-1	
5	1	1	1	57	1	178	2733	274	36	49	CPFxconjugated
5	1	1	1	57	2	481	2733	138	36	84	peptides
5	1	1	1	57	3	649	2733	192	28	88	exacerbated
5	1	1	1	57	4	871	2733	177	28	72	membrane
5	1	1	1	57	5	1078	2733	136	36	72	damage:
5	1	1	1	57	6	1265	2719	188	85	93	membranes
5	1	1	1	57	7	1460	2723	70	69	89	due
5	1	1	1	57	8	1530	2723	43	69	92	to
5	1	1	1	57	9	1581	2723	110	77	90	charge
5	1	1	1	57	10	1695	2719	159	85	94	repulsion
5	1	1	1	57	11	1879	2719	135	85	40	whereas
5	1	1	1	57	12	2027	2719	275	85	16	CPPx-conjugated
4	1	1	1	58	0	178	2780	2020	39	-1	
5	1	1	1	58	1	178	2786	111	25	92	CPFx-1
5	1	1	1	58	2	302	2783	131	28	96	induced
5	1	1	1	58	3	446	2792	98	19	95	severe
5	1	1	1	58	4	557	2783	158	28	95	structural
5	1	1	1	58	5	727	2783	180	36	96	disruption,
5	1	1	1	58	6	921	2783	60	28	92	and
5	1	1	1	58	7	994	2786	111	25	92	CPFx-2
5	1	1	1	58	8	1117	2783	100	36	96	nearly
5	1	1	1	58	9	1341	2814	4	5	15	:
5	1	1	1	58	10	1441	2814	5	5	0	;
5	1	1	1	58	11	1644	2814	4	5	29	:
5	1	1	1	58	12	1864	2786	6	12	9	?
5	1	1	1	58	13	1974	2814	4	5	0	”
5	1	1	1	58	14	2111	2780	9	2	0	”
5	1	1	1	58	15	2194	2814	4	5	5	:
4	1	1	1	59	0	178	2810	2124	85	-1	
