level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	1	22	0	582	1842	902	26	-1	
5	1	1	1	22	1	582	1843	80	25	47	—e1
5	1	1	1	22	2	1391	1842	93	25	44	——1
4	1	1	1	23	0	445	1881	1043	32	-1	
5	1	1	1	23	1	445	1881	222	32	5	=404-+-2
5	1	1	1	23	2	1259	1881	229	32	0	404-42
4	1	1	1	24	0	445	1910	1132	49	-1	
5	1	1	1	24	1	445	1910	47	39	94	=
5	1	1	1	24	2	585	1942	56	15	27	_»—
5	1	1	1	24	3	652	1933	105	26	90	CPFx-1
5	1	1	1	24	4	1259	1910	47	39	85	=
5	1	1	1	24	5	1391	1939	70	14	28	==
5	1	1	1	24	6	1473	1930	104	26	74	CPEx-1
4	1	1	1	25	0	446	1967	1135	35	-1	
5	1	1	1	25	1	446	1967	35	14	86	=
5	1	1	1	25	2	605	1985	15	15	10	¢~
5	1	1	1	25	3	652	1977	108	25	88	CPFx-2
5	1	1	1	25	4	1260	1967	36	14	88	=
5	1	1	1	25	5	1419	1981	15	16	13	*—
5	1	1	1	25	6	1473	1975	108	26	90	CPFx-2
4	1	1	1	26	0	445	1979	909	76	-1	
5	1	1	1	26	1	445	1979	91	76	0	@35
5	1	1	1	26	2	717	1983	16	19	69	*
5	1	1	1	26	3	1259	1986	95	66	0	35
4	1	1	1	27	0	453	2058	843	61	-1	
5	1	1	1	27	1	453	2058	29	61	43	=
5	1	1	1	27	2	1268	2058	28	61	57	=
4	1	1	1	28	0	449	2133	1525	66	-1	
5	1	1	1	28	1	449	2133	33	66	15	os
5	1	1	1	28	2	617	2142	53	27	29	Sa
5	1	1	1	28	3	743	2129	76	65	29	age
5	1	1	1	28	4	1124	2152	41	21	35	ae
5	1	1	1	28	5	1268	2137	38	23	41	=
5	1	1	1	28	6	1509	2171	11	2	7	_
5	1	1	1	28	7	1858	2137	116	38	13	SS
4	1	1	1	29	0	445	2217	1053	41	-1	
5	1	1	1	29	1	445	2224	37	28	51	mM
5	1	1	1	29	2	499	2225	42	33	94	25
5	1	1	1	29	3	1259	2224	37	28	48	m0
5	1	1	1	29	4	1313	2225	41	33	95	25
5	1	1	1	29	5	1482	2217	16	13	78	.
4	1	1	1	30	0	500	2340	854	33	-1	
5	1	1	1	30	1	500	2340	40	33	96	20
5	1	1	1	30	2	1313	2340	41	33	96	20
4	1	1	1	31	0	615	2379	1427	33	-1	
5	1	1	1	31	1	615	2379	13	33	96	1
5	1	1	1	31	2	733	2379	18	33	96	3
5	1	1	1	31	3	852	2379	19	33	96	5
5	1	1	1	31	4	970	2379	19	33	96	7
5	1	1	1	31	5	1089	2379	19	33	96	9
5	1	1	1	31	6	1198	2379	35	33	96	11
5	1	1	1	31	7	1423	2379	14	33	96	1
5	1	1	1	31	8	1541	2379	19	33	96	3
5	1	1	1	31	9	1660	2379	19	33	96	5
5	1	1	1	31	10	1779	2379	19	33	96	7
5	1	1	1	31	11	1898	2379	19	33	96	9
5	1	1	1	31	12	2007	2379	35	33	96	11
4	1	1	1	32	0	781	2424	1023	52	-1	
5	1	1	1	32	1	781	2429	101	37	96	Time
5	1	1	1	32	2	898	2429	103	47	96	(day)
5	1	1	1	32	3	1597	2424	207	47	92	Time(day)
4	1	1	1	33	0	447	2546	1584	41	-1	
5	1	1	1	33	1	447	2547	122	40	96	Figure
5	1	1	1	33	2	583	2547	75	31	91	S16.
5	1	1	1	33	3	672	2546	94	41	96	Body
5	1	1	1	33	4	776	2546	120	41	96	weight
5	1	1	1	33	5	907	2546	140	41	96	changes
5	1	1	1	33	6	1059	2546	34	31	91	in
5	1	1	1	33	7	1103	2546	275	32	91	wound-infected
5	1	1	1	33	8	1389	2546	122	32	96	murine
5	1	1	1	33	9	1524	2546	125	32	96	models
5	1	1	1	33	10	1662	2546	80	32	96	after
5	1	1	1	33	11	1754	2547	45	39	96	(a)
5	1	1	1	33	12	1814	2546	82	32	96	local
5	1	1	1	33	13	1909	2546	62	32	93	and
5	1	1	1	33	14	1984	2546	47	40	92	(b)
4	1	1	1	34	0	586	2610	1308	41	-1	
5	1	1	1	34	1	586	2610	149	41	96	systemic
5	1	1	1	34	2	749	2610	260	38	95	administration,
5	1	1	1	34	3	1023	2610	172	40	96	compared
5	1	1	1	34	4	1206	2615	33	27	95	to
5	1	1	1	34	5	1252	2621	18	20	95	a
5	1	1	1	34	6	1282	2610	97	32	96	blank
5	1	1	1	34	7	1391	2610	122	32	96	control
5	1	1	1	34	8	1525	2621	101	30	96	group
5	1	1	1	34	9	1640	2611	99	39	96	(PBS,
5	1	1	1	34	10	1751	2612	53	38	96	pH
5	1	1	1	34	11	1818	2611	76	39	96	7.4).
4	1	1	1	35	0	1212	3224	56	26	-1	
5	1	1	1	35	1	1212	3224	56	26	85	S17
