level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	5	2	14	1740	2167	154	29	93	Commun.
5	1	1	5	2	15	1909	2166	88	36	93	Biol.,
5	1	1	5	2	16	2013	2167	90	35	96	2020,
4	1	1	5	3	0	459	2250	111	35	-1	
5	1	1	5	3	1	459	2250	28	35	94	3,
5	1	1	5	3	2	502	2250	68	29	94	512.
3	1	1	6	0	0	378	2333	1725	119	-1	
4	1	1	6	1	0	378	2333	1725	38	-1	
5	1	1	6	1	1	378	2334	42	36	90	[2]
5	1	1	6	1	2	459	2334	23	29	90	J.
5	1	1	6	1	3	495	2333	68	36	90	Xie,
5	1	1	6	1	4	578	2334	44	29	91	M.
5	1	1	6	1	5	636	2333	96	36	92	Zhou,
5	1	1	6	1	6	746	2334	32	29	91	Y.
5	1	1	6	1	7	792	2333	88	37	93	Qian,
5	1	1	6	1	8	893	2334	34	29	92	Z.
5	1	1	6	1	9	942	2334	97	37	91	Cong,
5	1	1	6	1	10	1055	2334	28	29	90	S.
5	1	1	6	1	11	1098	2333	94	36	93	Chen,
5	1	1	6	1	12	1206	2334	43	29	93	W.
5	1	1	6	1	13	1263	2333	114	38	93	Zhang,
5	1	1	6	1	14	1392	2334	41	29	93	W.
5	1	1	6	1	15	1448	2333	95	38	93	Jiang,
5	1	1	6	1	16	1558	2334	34	29	93	C.
5	1	1	6	1	17	1606	2333	67	36	93	Dai,
5	1	1	6	1	18	1687	2334	38	29	92	N.
5	1	1	6	1	19	1741	2333	89	36	93	Shao,
5	1	1	6	1	20	1843	2334	34	29	92	Z.
5	1	1	6	1	21	1891	2333	35	36	96	Ji,
5	1	1	6	1	22	1940	2334	23	29	96	J.
5	1	1	6	1	23	1976	2334	75	35	88	Zou,
5	1	1	6	1	24	2065	2334	38	29	88	X.
4	1	1	6	2	0	458	2416	1197	36	-1	
5	1	1	6	2	1	458	2416	89	36	92	Xiao,
5	1	1	6	2	2	561	2417	32	29	92	L.
5	1	1	6	2	3	608	2416	65	36	92	Liu,
5	1	1	6	2	4	686	2417	44	29	91	M.
5	1	1	6	2	5	744	2416	95	36	96	Chen,
5	1	1	6	2	6	853	2417	23	29	92	J.
5	1	1	6	2	7	890	2416	107	30	92	Liand
5	1	1	6	2	8	1008	2417	34	29	91	R.
5	1	1	6	2	9	1057	2416	65	36	96	Liu,
5	1	1	6	2	10	1134	2417	67	29	92	Nat.
5	1	1	6	2	11	1218	2417	166	35	89	Commun.,
5	1	1	6	2	12	1398	2417	90	35	96	2021,
5	1	1	6	2	13	1504	2417	47	35	93	12,
5	1	1	6	2	14	1565	2417	90	29	93	5898.
3	1	1	7	0	0	378	2499	1725	205	-1	
4	1	1	7	1	0	378	2499	1725	38	-1	
5	1	1	7	1	1	378	2500	42	36	91	[3]
5	1	1	7	1	2	461	2500	28	29	88	S.
5	1	1	7	1	3	510	2499	64	36	95	Bai,
5	1	1	7	1	4	596	2500	22	29	95	J.
5	1	1	7	1	5	639	2500	103	37	93	Wang,
5	1	1	7	1	6	764	2500	37	29	92	K.
5	1	1	7	1	7	821	2500	93	37	92	Yang,
5	1	1	7	1	8	934	2500	35	29	92	C.
5	1	1	7	1	9	989	2499	96	36	93	Zhou,
5	1	1	7	1	10	1106	2500	31	29	87	Y.
5	1	1	7	1	11	1157	2500	59	35	96	Xu,
5	1	1	7	1	12	1236	2500	23	29	95	J.
5	1	1	7	1	13	1283	2500	90	37	92	Song,
5	1	1	7	1	14	1394	2500	31	29	90	Y.
5	1	1	7	1	15	1445	2500	59	35	93	Gu,
5	1	1	7	1	16	1523	2500	34	29	92	Z.
5	1	1	7	1	17	1578	2499	95	36	91	Chen,
5	1	1	7	1	18	1693	2500	44	29	91	M.
5	1	1	7	1	19	1757	2500	104	37	93	Wang,
5	1	1	7	1	20	1881	2500	35	29	92	C.
5	1	1	7	1	21	1939	2499	109	36	91	Shoen,
5	1	1	7	1	22	2069	2500	34	29	92	B.
4	1	1	7	2	0	458	2583	1645	38	-1	
5	1	1	7	2	1	458	2583	152	36	90	Andrade,
5	1	1	7	2	2	626	2584	44	29	90	M.
5	1	1	7	2	3	686	2584	168	37	90	Cynamon,
5	1	1	7	2	4	871	2584	37	29	93	K.
5	1	1	7	2	5	922	2583	96	36	93	Zhou,
5	1	1	7	2	6	1035	2584	37	29	92	H.
5	1	1	7	2	7	1087	2584	104	37	92	Wang,
5	1	1	7	2	8	1206	2584	38	36	92	Q.
5	1	1	7	2	9	1259	2583	65	36	92	Cai,
5	1	1	7	2	10	1340	2584	33	29	93	E.
5	1	1	7	2	11	1388	2583	146	36	91	Oldfield,
5	1	1	7	2	12	1552	2584	28	29	89	S.
5	1	1	7	2	13	1596	2584	35	29	89	C.
5	1	1	7	2	14	1645	2583	215	36	91	Zimmerman,
5	1	1	7	2	15	1876	2584	32	29	91	Y.
5	1	1	7	2	16	1923	2583	57	29	96	Bai
5	1	1	7	2	17	1994	2583	59	30	93	and
5	1	1	7	2	18	2066	2584	37	29	90	X.
4	1	1	7	3	0	459	2666	581	38	-1	
5	1	1	7	3	1	459	2667	90	37	96	Feng,
5	1	1	7	3	2	563	2667	57	29	93	Sci.
5	1	1	7	3	3	632	2666	81	36	91	Adv.,
5	1	1	7	3	4	728	2667	90	35	94	2021,
5	1	1	7	3	5	832	2667	28	35	93	7,
5	1	1	7	3	6	874	2666	166	30	91	eabc9917.
3	1	1	8	0	0	378	2746	1300	38	-1	
4	1	1	8	1	0	378	2746	1300	38	-1	
5	1	1	8	1	1	378	2747	42	36	85	[4]
5	1	1	8	1	2	463	2747	23	29	85	J.
5	1	1	8	1	3	500	2746	88	36	95	Choi,
5	1	1	8	1	4	599	2747	38	29	95	A.
5	1	1	8	1	5	650	2747	84	37	93	Jang,
5	1	1	8	1	6	747	2747	31	29	87	Y.
5	1	1	8	1	7	792	2747	37	29	87	K.
5	1	1	8	1	8	842	2747	87	29	96	Yoon
5	1	1	8	1	9	940	2746	60	30	93	and
5	1	1	8	1	10	1009	2747	32	29	89	Y.
5	1	1	8	1	11	1055	2746	81	36	96	Kim,
5	1	1	8	1	12	1148	2746	258	36	96	Pharmaceutics,
5	1	1	8	1	13	1421	2747	90	35	95	2021,
5	1	1	8	1	14	1527	2747	46	35	95	13,
5	1	1	8	1	15	1592	2747	86	29	96	1800.
3	1	1	9	0	0	378	2843	1491	38	-1	
4	1	1	9	1	0	378	2843	1491	38	-1	
5	1	1	9	1	1	378	2844	42	36	76	[5]
5	1	1	9	1	2	463	2844	82	29	47	W.P.
5	1	1	9	1	3	559	2843	65	36	93	Liu,
5	1	1	9	1	4	637	2844	31	29	90	Y.
5	1	1	9	1	5	682	2844	37	29	90	H.
5	1	1	9	1	6	733	2843	94	36	93	Chen,
5	1	1	9	1	7	841	2844	37	29	92	X.
5	1	1	9	1	8	893	2843	87	38	96	Ming
5	1	1	9	1	9	993	2843	59	30	92	and
5	1	1	9	1	10	1063	2844	31	29	92	Y.
5	1	1	9	1	11	1108	2844	99	37	96	Kong,
5	1	1	9	1	12	1219	2843	134	30	96	Biomed.
5	1	1	9	1	13	1368	2844	66	29	93	Res.
5	1	1	9	1	14	1449	2844	65	35	92	Int.,
5	1	1	9	1	15	1528	2844	91	35	96	2015,
5	1	1	9	1	16	1632	2844	90	35	96	2015,
5	1	1	9	1	17	1738	2844	131	29	96	578764.
3	1	1	10	0	0	378	2941	1724	136	-1	
4	1	1	10	1	0	378	2941	1724	38	-1	
5	1	1	10	1	1	378	2942	42	36	92	[6]
5	1	1	10	1	2	458	2942	38	29	86	X.
5	1	1	10	1	3	511	2941	65	36	93	Liu,
5	1	1	10	1	4	591	2942	31	29	90	Y.
5	1	1	10	1	5	637	2941	90	38	93	Ding,
5	1	1	10	1	6	742	2942	32	29	91	Y.
5	1	1	10	1	7	790	2941	89	36	93	Shen,
5	1	1	10	1	8	895	2942	28	29	92	S.
5	1	1	10	1	9	938	2941	64	36	93	Liu,
5	1	1	10	1	10	1017	2942	32	29	90	Y.
5	1	1	10	1	11	1063	2941	65	36	93	Liu,
5	1	1	10	1	12	1142	2942	32	29	92	Y.
5	1	1	10	1	13	1188	2942	104	37	93	Wang,
5	1	1	10	1	14	1308	2942	28	29	92	S.
5	1	1	10	1	15	1351	2942	104	37	93	Wang,
5	1	1	10	1	16	1468	2942	35	29	91	C.
5	1	1	10	1	17	1518	2942	37	29	91	O.
5	1	1	10	1	18	1569	2941	151	36	92	Gualerzi,
5	1	1	10	1	19	1733	2942	38	29	93	A.
5	1	1	10	1	20	1786	2941	157	36	92	Fabbretti,
5	1	1	10	1	21	1958	2942	33	29	92	L.
5	1	1	10	1	22	2005	2942	97	35	96	Guan,
4	1	1	10	2	0	459	3039	1177	38	-1	
5	1	1	10	2	1	459	3040	32	29	92	L.
5	1	1	10	2	2	506	3040	100	37	93	Kong,
5	1	1	10	2	3	619	3040	37	29	91	H.
5	1	1	10	2	4	669	3039	115	38	93	Zhang,
5	1	1	10	2	5	797	3040	38	29	91	H.
5	1	1	10	2	6	848	3040	54	28	94	Ma
5	1	1	10	2	7	914	3039	59	30	91	and
5	1	1	10	2	8	985	3040	34	29	91	C.
5	1	1	10	2	9	1033	3040	56	35	96	He,
5	1	1	10	2	10	1101	3040	53	29	26	Int.
5	1	1	10	2	11	1168	3040	25	29	90	J.
5	1	1	10	2	12	1208	3039	73	30	93	Mol.
5	1	1	10	2	13	1296	3040	69	35	92	Sci.,
5	1	1	10	2	14	1379	3040	90	35	96	2024,
5	1	1	10	2	15	1483	3040	49	35	96	25,
5	1	1	10	2	16	1546	3040	90	29	96	7072.
3	1	1	11	0	0	378	3136	1573	38	-1	
4	1	1	11	1	0	378	3136	1573	38	-1	
5	1	1	11	1	1	378	3137	42	36	91	[7]
5	1	1	11	1	2	465	3137	28	29	89	S.
5	1	1	11	1	3	507	3137	118	37	93	Huang,
5	1	1	11	1	4	640	3137	37	29	92	G.
5	1	1	11	1	5	692	3137	50	35	93	Su,
5	1	1	11	1	6	757	3137	28	29	92	S.
5	1	1	11	1	7	799	3136	95	38	93	Jiang,
5	1	1	11	1	8	908	3137	33	29	93	L.
5	1	1	11	1	9	954	3136	95	36	96	Chen,
5	1	1	11	1	10	1063	3137	23	29	96	J.
5	1	1	11	1	11	1100	3137	109	37	96	Huang
5	1	1	11	1	12	1222	3136	59	30	93	and
5	1	1	11	1	13	1293	3137	26	29	88	F.
5	1	1	11	1	14	1332	3137	92	37	96	Yang,
5	1	1	11	1	15	1437	3137	53	29	88	Int.
5	1	1	11	1	16	1503	3137	26	29	93	J.
5	1	1	11	1	17	1543	3136	74	30	93	Mol.
5	1	1	11	1	18	1632	3137	70	35	92	Sci.,
5	1	1	11	1	19	1715	3137	91	35	96	2024,
5	1	1	11	1	20	1819	3137	49	35	96	25,
5	1	1	11	1	21	1882	3137	69	29	96	867.
3	1	1	12	0	0	1212	3224	55	26	-1	
4	1	1	12	1	0	1212	3224	55	26	-1	
5	1	1	12	1	1	1212	3224	55	26	95	S18
