level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	8	9	2035	766	14	30	0	:
4	1	1	1	9	0	438	813	1617	52	-1	
5	1	1	1	9	1	438	813	18	49	27	s
5	1	1	1	9	2	614	821	33	32	78	e
5	1	1	1	9	3	748	815	42	50	24	Wu]
5	1	1	1	9	4	943	852	6	1	18	‘
5	1	1	1	9	5	1586	846	31	7	0	D)
5	1	1	1	9	6	1918	817	137	45	45	Qo.
4	1	1	1	10	0	438	860	1616	30	-1	
5	1	1	1	10	1	438	864	18	17	22	6
5	1	1	1	10	2	661	870	3	20	0	:
5	1	1	1	10	3	728	861	55	18	11	7B
5	1	1	1	10	4	949	865	6	16	0	t
5	1	1	1	10	5	1031	870	47	20	34	=
5	1	1	1	10	6	1273	863	5	2	60	-
5	1	1	1	10	7	1398	862	14	22	0	|
5	1	1	1	10	8	1576	872	6	5	0	mie
5	1	1	1	10	9	1702	881	9	6	67	y
5	1	1	1	10	10	2051	860	3	12	20	i
4	1	1	1	11	0	438	866	1617	67	-1	
5	1	1	1	11	1	438	887	11	42	46	“a
5	1	1	1	11	2	526	904	38	16	20	LN
5	1	1	1	11	3	617	926	3	2	8	;
5	1	1	1	11	4	666	891	24	32	40	ey
5	1	1	1	11	5	742	866	46	65	5	i
5	1	1	1	11	6	921	911	14	20	4	a
5	1	1	1	11	7	1051	892	18	33	43	i
5	1	1	1	11	8	1095	889	10	24	34	j
5	1	1	1	11	9	1372	901	6	29	0	‘\
5	1	1	1	11	10	1400	892	20	36	0	/
5	1	1	1	11	11	1481	910	25	11	22	sw"
5	1	1	1	11	12	1590	925	4	3	0	o
5	1	1	1	11	13	1710	886	29	41	55	i
5	1	1	1	11	14	1814	920	28	13	20	<
5	1	1	1	11	15	1970	891	57	31	28	Fy
5	1	1	1	11	16	2047	892	8	17	9	j
4	1	1	1	12	0	669	868	1369	134	-1	
5	1	1	1	12	1	669	908	98	86	39	A
5	1	1	1	12	2	860	938	20	35	56	.
5	1	1	1	12	3	963	904	102	89	24	A
5	1	1	1	12	4	1293	890	94	112	0	a,
5	1	1	1	12	5	1490	905	227	80	4	a
5	1	1	1	12	6	1966	868	72	124	31	Al
4	1	1	1	13	0	376	1050	1729	41	-1	
5	1	1	1	13	1	376	1051	121	40	96	Figure
5	1	1	1	13	2	513	1051	75	31	70	S13.
5	1	1	1	13	3	604	1050	217	41	96	Photographs
5	1	1	1	13	4	836	1050	40	32	96	of
5	1	1	1	13	5	884	1050	169	32	96	inhibition
5	1	1	1	13	6	1067	1060	80	22	96	zone
5	1	1	1	13	7	1161	1050	102	41	96	plates
5	1	1	1	13	8	1277	1050	80	32	96	after
5	1	1	1	13	9	1375	1050	134	32	93	12-hour
5	1	1	1	13	10	1522	1050	240	32	92	co-incubation
5	1	1	1	13	11	1775	1050	40	32	96	of
5	1	1	1	13	12	1823	1050	139	32	93	bacteria
5	1	1	1	13	13	1976	1050	46	40	79	(E.
5	1	1	1	13	14	2041	1050	64	32	96	coli
4	1	1	1	14	0	376	1133	1604	41	-1	
5	1	1	1	14	1	376	1143	36	22	92	or
5	1	1	1	14	2	422	1134	28	31	91	S.
5	1	1	1	14	3	467	1133	130	40	96	aureus)
5	1	1	1	14	4	609	1133	78	32	96	with
5	1	1	1	14	5	699	1133	232	32	96	antimicrobial
5	1	1	1	14	6	941	1133	155	41	96	peptides,
5	1	1	1	14	7	1110	1133	172	41	96	compared
5	1	1	1	14	8	1293	1138	33	27	96	to
5	1	1	1	14	9	1339	1143	19	22	96	a
5	1	1	1	14	10	1368	1133	98	32	96	blank
5	1	1	1	14	11	1478	1133	123	32	96	control
5	1	1	1	14	12	1612	1143	101	31	96	group
5	1	1	1	14	13	1727	1133	99	40	96	(PBS,
5	1	1	1	14	14	1838	1135	53	39	96	pH
5	1	1	1	14	15	1905	1133	75	40	95	7.4).
4	1	1	1	15	0	471	1265	87	59	-1	
5	1	1	1	15	1	471	1265	87	59	53	co
4	1	1	1	16	0	471	1309	87	89	-1	
5	1	1	1	16	1	471	1309	87	89	26	oo
4	1	1	1	17	0	475	1373	249	132	-1	
5	1	1	1	17	1	475	1427	78	78	96	>
5	1	1	1	17	2	590	1373	134	68	96	100
4	1	1	1	18	0	473	1583	67	48	-1	
5	1	1	1	18	1	473	1583	67	48	52	2
4	1	1	1	19	0	473	1639	67	67	-1	
5	1	1	1	19	1	473	1639	67	67	19	pa
4	1	1	1	20	0	490	1689	242	72	-1	
5	1	1	1	20	1	490	1712	49	49	96	>
5	1	1	1	20	2	638	1689	94	67	96	50
4	1	1	1	21	0	490	1839	50	45	-1	
5	1	1	1	21	1	490	1839	50	45	78	®
4	1	1	1	22	0	472	1891	68	57	-1	
5	1	1	1	22	1	472	1891	68	57	84	O
4	1	1	1	23	0	929	2224	935	97	-1	
5	1	1	1	23	1	929	2224	687	77	96	Concentration
5	1	1	1	23	2	1656	2224	208	97	57	(uM)
4	1	1	1	24	0	376	2368	1734	41	-1	
5	1	1	1	24	1	376	2369	121	40	95	Figure
5	1	1	1	24	2	524	2369	75	31	92	S14.
5	1	1	1	24	3	627	2368	71	32	96	Cell
5	1	1	1	24	4	722	2368	146	41	96	viability
5	1	1	1	24	5	893	2368	40	32	93	of
5	1	1	1	24	6	954	2369	174	31	92	BEAS-2B
5	1	1	1	24	7	1155	2368	78	32	96	cells
5	1	1	1	24	8	1260	2368	79	32	96	after
5	1	1	1	24	9	1363	2368	185	32	96	incubation
5	1	1	1	24	10	1573	2368	40	32	96	of
5	1	1	1	24	11	1634	2368	149	32	96	different
5	1	1	1	24	12	1808	2368	237	32	96	concentration
5	1	1	1	24	13	2070	2368	40	32	96	of
4	1	1	1	25	0	376	2431	942	46	-1	
5	1	1	1	25	1	376	2435	232	32	96	antimicrobial
5	1	1	1	25	2	618	2435	146	41	96	peptides
5	1	1	1	25	3	776	2435	51	32	96	for
5	1	1	1	25	4	839	2436	42	30	89	24
5	1	1	1	25	5	892	2435	22	31	89	h
5	1	1	1	25	6	927	2431	40	46	92	(n
5	1	1	1	25	7	980	2444	27	11	95	=
5	1	1	1	25	8	1021	2432	33	42	95	3,
5	1	1	1	25	9	1070	2443	108	24	96	mean
5	1	1	1	25	10	1190	2436	27	27	95	+
5	1	1	1	25	11	1233	2431	85	46	95	SD).
4	1	1	1	26	0	1212	3223	56	27	-1	
5	1	1	1	26	1	1212	3223	56	27	95	S16
