paper_id,category,recommended_action,source_path,title,year,journal,doi,pmid,pmcid,primary_xml_count,primary_pdf_count,any_xml_count,any_pdf_count,package_file_count,supplementary_file_count,availability_level,availability_reasons
doi__10.1007_bf00021194,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00021194,Nature and regulation of pistil-expressed genes in tomato.,1995,Plant Mol Biol,10.1007/bf00021194,7647301,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00021195,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00021195,Cloning and characterization of two cDNA clones encoding seed-specific antimicrobial peptides from Mirabilis jalapa L.,1995,Plant Mol. Biol,10.1007/bf00021195,7647302,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00027341,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00027341,The identification of leaf thionin as one of the main jasmonate-induced proteins of barley (Hordeum vulgare).,1992,Plant Mol Biol,10.1007/bf00027341,1377959,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00042356,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00042356,cDNA-derived identification of novel thionin precursors in Viscum album that contain highly divergent thionin domains but conserved signal and acidic polypeptide domains.,1993,Plant Mol Biol,10.1007/bf00042356,8292787,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00198135,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00198135,Macromolecular structural elucidation with solid-state NMR-derived orientational constraints.,1996,J Biomol NMR,10.1007/bf00198135,8810522,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00211754,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00211754,High-resolution solution structure of siamycin II: novel amphipathic character of a 21-residue peptide that inhibits HIV fusion.,1995,J Biomol NMR.,10.1007/bf00211754,7787424,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00262442,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00262442,Elicitor-specific induction of one member of the chitinase gene family in Arachis hypogaea.,1990,Mol Gen Genet,10.1007/bf00262442,1980004,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00272349,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00272349,A flower-specific cDNA encoding a novel thionin in tobacco.,1992,Mol Gen Genet,10.1007/bf00272349,1495489,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00292077,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00292077,"Cloning and sequencing of curA encoding curvacin A, the bacteriocin produced by Lactobacillus curvatus LTH1174.",1993,Arch Microbiol,10.1007/bf00292077,7694558,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf00447005,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf00447005,structural gene isolation and prepeptide sequence.,1989,Arch Microbiol,10.1007/bf00447005,2764678,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf01575750,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf01575750,"Purification and cloning of piscicolin 61, a bacteriocin from Carnobacterium piscicola LV61.",1994,Curr Microbiol,10.1007/bf01575750,7764997,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf02071881,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf02071881,The amphiphilic peptide adenoregulin enhances agonist binding to A1-adenosine receptors and [35S]GTP gamma S to brain membranes.,1995,Cell Mol Neurobiol,10.1007/bf02071881,8565049,,0,0,0,0,0,2,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf02090781,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf02090781,"Effects of the amphiphilic peptides mastoparan and adenoregulin on receptor binding, G proteins, phosphoinositide breakdown, cyclic AMP generation, and calcium influx.",1994,Cell Mol Neurobiol,10.1007/bf02090781,7842473,,0,0,0,0,0,6,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf02135929,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf02135929,Polypeptide anti-bacterial agent isolated from Trichoderma viride,1967,"Experientia,",10.1007/bf02135929,4962017,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf02138292,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf02138292,Chemical structure of circulin B.,1968,Experientia.,10.1007/bf02138292,4303114,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_bf02977360,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_bf02977360,Synthetic and biological studies on natural cyclic heptapeptide: segetalin E.,2007,Arch Pharm Res,10.1007/bf02977360,18087804,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_pl00006144,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_pl00006144,Identification and characterization of the Cecropin antibacterial protein gene locus in Drosophila virilis.,1997,J Mol Evol,10.1007/pl00006144,9060393,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_pl00006825,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_pl00006825,"Characterization, production, and purification of leucocin H, a two-peptide bacteriocin from Leuconostoc MF215B.",1999,Curr Microbiol,10.1007/pl00006825,10387116,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s000110050561,metadata_only,attempt_external_primary_fulltext_pdf_xml_before_review,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s000110050561,Synergistic actions of antibacterial neutrophil defensins and cathelicidins.,2000,Inflamm Res,10.1007/s000110050561,10738945,,0,0,0,0,0,0,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;n;c;b;i;_;d;o;i
doi__10.1007_s00018-004-4096-x,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-004-4096-x,Antimicrobial peptide induction in the haemolymph of the Mexican scorpion Centruroides limpidus limpidus in response to septic injury.,2004,Cell Mol Life Sci,10.1007/s00018-004-4096-x,15197474,PMC11138654,0,0,0,0,0,2,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00018-004-4149-1,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-004-4149-1,"The scorpine family of defensins: gene structure, alternative polyadenylation and fold recognition",2004,Cell Mol Life Sci.,10.1007/s00018-004-4149-1,15241551,PMC11146025,0,0,0,0,0,1,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00018-004-4461-9,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-004-4461-9,New antimicrobial activity for the catecholamine release-inhibitory peptide from chromogranin A.,2005,Cell Mol Life Sci,10.1007/s00018-004-4461-9,15723172,PMC11924474,0,0,0,0,0,2,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00018-005-5486-4,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-005-5486-4,Key role of glutamic acid for the cytotoxic activity of the cyclotide cycloviolacin O2,2006,Cell Mol Life Sci,10.1007/s00018-005-5486-4,16389447,,0,0,0,0,0,1,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00018-006-6284-3,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-006-6284-3,Molecular characterization and expression of the antimicrobial peptide defensin from the housefly (Musca domestica).,2006,Cell Mol Life Sci,10.1007/s00018-006-6284-3,17131057,PMC11136183,0,0,0,0,0,1,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00018-007-7370-x,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-007-7370-x,Cytolytic and K+ channel blocking activities of beta-KTx and scorpine-like peptides purified from scorpion venoms.,2007,Cell Mol Life Sci,10.1007/s00018-007-7370-x,18030427,PMC11131754,0,0,0,0,0,1,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00018-009-0194-0,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-009-0194-0,"Lucifensin, the long-sought antimicrobial factor of medicinal maggots of the blowfly Lucilia sericata",2009,Cell Mol Life Sci.,10.1007/s00018-009-0194-0,19921400,PMC11115601,0,0,0,0,0,7,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00018-010-0364-0,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-010-0364-0,Ctenidins: antimicrobial glycine-rich peptides from the hemocytes of the spider Cupiennius salei,2010,Cell Mol Life Sci.,10.1007/s00018-010-0364-0,20369272,PMC11115836,0,0,0,0,0,10,direct_pdf,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;o;p;e;n;a;l;e;x;_;p;d;f
doi__10.1007_s00018-013-1291-7,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-013-1291-7,"Esculentin(1-21), an amphibian skin membrane-active peptide with potent activity on both planktonic and biofilm cells of the bacterial pathogen Pseudomonas aeruginosa.",2013,Cell Mol Life Sci,10.1007/s00018-013-1291-7,23503622,PMC11113931,0,0,0,0,0,6,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00018-014-1694-0,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00018-014-1694-0,Esculentin-1a(1-21)NH2: a frog skin-derived peptide for microbial keratitis.,2014,Cell Mol Life Sci,10.1007/s00018-014-1694-0,25086859,PMC4392908,0,0,0,0,0,6,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s000180050175,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s000180050175,Antimicrobial activity in the skin of the channel catfish Ictalurus punctatus: characterization of broad-spectrum histone-like antimicrobial proteins.,1998,Cell. Mol. Life Sci.,10.1007/s000180050175,9645227,PMC11147296,0,0,0,0,0,1,fulltext_or_xml,f;u;l;l;t;e;x;t;_;s;i;g;n;a;l;;;o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00044-013-0746-6,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00044-013-0746-6,Novel cyclotides from Hedyotis biflora inhibit proliferation and migration of pancreatic cancer cell in vitro and in vivo,2013,,10.1007/s00044-013-0746-6,,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00044-019-02333-5,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00044-019-02333-5,"Synthesis and antitumor activity of cyclic octapeptide, samoamide A, and its derivatives.",2019,Med Chem Res,10.1007/s00044-019-02333-5,,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;c;r;o;s;s;r;e;f;_;i;d;e;n;t;i;f;i;e;r
doi__10.1007_s00049-019-00287-z,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00049-019-00287-z,"Functional characterization of two novel peptides and their analogs identifed from the skin secretion of Indosylvirana aurantiaca, an endemic frog species of Western Ghats, India",2019,Chemoecology,10.1007/s00049-019-00287-z,,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g;;;c;r;o;s;s;r;e;f;_;i;d;e;n;t;i;f;i;e;r
doi__10.1007_s00109-010-0671-9,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00109-010-0671-9,A novel melanoma-targeting peptide screened by phage display exhibits antitumor activity,2010,J Mol Med (Berl),10.1007/s00109-010-0671-9,20802991,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00203-003-0578-8,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00203-003-0578-8,Characterization of the Penicillium chrysogenum antifungal protein PAF.,2003,Arch Microbiol.,10.1007/s00203-003-0578-8,12856109,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00203-012-0810-5,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00203-012-0810-5,Activity and selectivity of histidine-containing lytic peptides to antibiotic-resistant bacteria.,2012,Arch Microbiol,10.1007/s00203-012-0810-5,22526264,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00203-014-0958-2,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00203-014-0958-2,"Purification and characterization of plantaricin Y, a novel bacteriocin produced by Lactobacillus plantarum 510.",2014,Arch Microbiol.,10.1007/s00203-014-0958-2,24493293,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00203-015-1126-z,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00203-015-1126-z,Novel antimicrobial peptide specifically active against Porphyromonas gingivalis.,2015,Arch Microbiol,10.1007/s00203-015-1126-z,26041027,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00203-016-1206-8,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00203-016-1206-8,A novel short anionic antibacterial peptide isolated from the skin of Xenopus laevis with broad antibacterial activity and inhibitory activity against breast cancer cell.,2016,Arch Microbiol.,10.1007/s00203-016-1206-8,26952034,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
doi__10.1007_s00203-024-04227-6,metadata_only,attempt_external_primary_fulltext_then_inventory_existing_supplementary_assets,/mnt/d/work/抗菌肽/数据库/merged_amp_corpus/landed_assets/papers/doi__10.1007_s00203-024-04227-6,A study on antimicrobial activity of lysine-like peptoids for the development of new antimicrobials.,2025,Arch Microbiol,10.1007/s00203-024-04227-6,39745532,,0,0,0,0,0,10,landing_page,o;p;e;n;a;l;e;x;_;l;a;n;d;i;n;g
